id,avg_identifier_length,max_identifier_length,avg_identifier,max_identifier,max_single_identifier,avg_arithmetic,avg_comparison,avg_assignment,avg_comma,avg_dot,avg_bracket,max_keyword,avg_keyword,max_number,avg_number,avg_loop,avg_if,avg_space,max_indentation,avg_indentation,avg_comment,max_single_char,avg_blank,max_line_length,avg_line_length,score
Dorn205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn207,7.2857,16.0,0.6364,2.0,1.0,0.0,0.0,0.0,0.0909,0.2727,0.4545,1.0,0.0909,1.0,0.0909,0.0,0.0,0.2727,4.0,2.875,0.0,16.0,0.2727,70.0,21.0,3.51
Dorn208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn214,11.0,27.0,1.8039,6.0,7.0,0.0,0.0,0.0392,0.4118,0.6863,0.4314,3.0,0.4314,0.0,0.0,0.0,0.0,1.0784,3.0,1.5263,0.0784,137.0,0.2549,77.0,32.549,3.33
Dorn215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn218,10.4444,25.0,1.3636,4.0,3.0,0.0,0.0,0.0909,0.0,0.3636,0.7273,3.0,0.5455,1.0,0.0,0.0,0.0,1.1818,2.0,0.7778,0.2727,28.0,0.1818,62.0,24.6364,3.82
Dorn219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn224,8.4118,14.0,0.7843,6.0,6.0,0.0784,0.0,0.098,0.098,0.1176,0.3922,2.0,0.1765,2.0,0.0,0.0,0.0196,0.7255,3.0,1.5714,0.1569,62.0,0.0392,139.0,25.8627,3.32
Dorn225,12.4286,28.0,0.8387,5.0,5.0,0.0968,0.0645,0.129,0.0645,0.1613,0.6452,2.0,0.4839,1.0,0.0968,0.0645,0.0,2.5161,5.0,1.5,0.0645,52.0,0.0968,106.0,27.9677,3.27
Dorn226,10.5833,27.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,1.4545,0.0909,3.0,0.5455,0.0,0.0,0.0,0.0,0.6364,0.0,0.0,0.2727,31.0,0.0909,77.0,27.3636,3.56
Dorn227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn229,10.9706,29.0,1.1961,6.0,8.0,0.0,0.0196,0.098,0.1373,0.1961,0.5882,2.0,0.2353,0.0,0.0,0.0,0.0588,0.9412,7.0,3.725,0.0,117.0,0.2157,78.0,29.1373,2.82
Dorn23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn233,15.75,26.0,0.8182,3.0,2.0,0.0,0.0,0.0,0.0909,0.1818,0.4545,1.0,0.2727,1.0,0.0,0.0,0.0,0.8182,4.0,2.125,0.0909,21.0,0.2727,74.0,28.1818,3.35
Dorn234,8.4286,15.0,0.8182,6.0,2.0,0.0,0.0,0.0,0.0,0.4545,0.3636,3.0,0.5455,0.0,0.0,0.0,0.0,0.7273,2.0,0.4444,0.2727,12.0,0.1818,59.0,17.3636,3.68
Dorn235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn236,12.4688,21.0,1.7097,5.0,15.0,0.0,0.0323,0.0645,0.0,0.5161,1.0968,1.0,0.1935,1.0,0.0968,0.0,0.0323,0.4839,3.0,1.8333,0.0,96.0,0.2258,68.0,30.6452,3.31
Dorn237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn238,9.8667,24.0,0.3922,4.0,3.0,0.0392,0.0,0.0,0.098,0.0,0.1176,5.0,0.4118,0.0,0.0,0.0,0.0,0.6471,2.0,1.0435,0.6667,39.0,0.098,78.0,33.098,3.8
Dorn239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn24,8.8333,24.0,0.8182,4.0,2.0,0.0909,0.0,0.0,0.0,0.1818,0.6364,2.0,0.5455,0.0,0.0,0.0,0.0909,1.0,3.0,1.5,0.0,17.0,0.2727,69.0,18.8182,3.99
Dorn240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn243,8.1429,13.0,0.8182,5.0,3.0,0.0,0.0909,0.0909,0.2727,0.2727,0.7273,1.0,0.2727,0.0,0.0,0.0,0.0909,1.4545,3.0,1.7273,0.0,16.0,0.0,64.0,20.9091,3.34
Dorn244,12.3889,35.0,1.6452,6.0,4.0,0.0,0.0323,0.1613,0.3548,0.3548,0.3871,2.0,0.2258,1.0,0.0323,0.0,0.0323,1.2581,4.0,2.1905,0.0,94.0,0.3226,80.0,31.8387,2.79
Dorn245,12.3333,30.0,1.5484,6.0,10.0,0.0,0.0968,0.2258,0.0968,0.5161,0.5484,1.0,0.1935,1.0,0.0323,0.0,0.129,1.6452,3.0,2.72,0.0,74.0,0.1935,109.0,34.7419,2.92
Dorn246,7.3125,15.0,1.5882,10.0,9.0,0.0,0.0,0.0784,0.0392,1.0392,0.2745,3.0,0.3922,0.0,0.0,0.0,0.0,1.0,2.0,1.1707,0.2941,89.0,0.1961,95.0,23.902,3.34
Dorn247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn252,15.0,17.0,0.2727,1.0,1.0,0.0,0.0,0.1818,0.0,0.0,0.0909,4.0,0.9091,1.0,0.1818,0.0,0.0,1.3636,0.0,0.2222,0.3636,12.0,0.1818,47.0,16.7273,3.91
Dorn253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn260,8.5714,15.0,0.3871,6.0,2.0,0.0,0.0,0.0,0.0,0.3226,0.0,1.0,0.0645,0.0,0.0,0.0,0.0,0.0645,0.0,0.3871,0.871,12.0,0.0,80.0,35.9032,3.73
Dorn261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn268,10.6923,29.0,1.5455,6.0,2.0,0.0,0.0,0.0,0.0,0.9091,0.4545,3.0,0.7273,0.0,0.0,0.0,0.0,1.0909,2.0,0.5,0.2727,28.0,0.0909,58.0,30.0909,3.71
Dorn269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn270,6.2,9.0,0.4545,2.0,1.0,0.0,0.0,0.0,0.0,0.0909,0.6364,1.0,0.2727,0.0,0.0,0.0,0.0909,0.4545,5.0,3.1111,0.0,9.0,0.1818,54.0,18.7273,3.44
Dorn271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn273,12.7143,29.0,1.129,4.0,9.0,0.0,0.0,0.0968,0.0645,0.4516,0.6452,1.0,0.1613,1.0,0.0645,0.0,0.0323,0.4516,8.0,4.2,0.0,96.0,0.1935,115.0,39.0,2.96
Dorn274,7.4375,16.0,1.1373,4.0,13.0,0.0392,0.0392,0.0784,0.1569,0.4118,0.8824,2.0,0.2745,1.0,0.098,0.0392,0.0784,0.6471,5.0,2.8444,0.0,134.0,0.1176,110.0,36.1373,2.76
Dorn275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn277,16.0,22.0,1.1818,2.0,2.0,0.0,0.0,0.0,0.1818,0.0,0.1818,1.0,0.3636,0.0,0.0,0.0,0.0,0.9091,3.0,1.6667,0.0,38.0,0.1818,58.0,30.5455,3.13
Dorn278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn279,7.3077,12.0,2.1818,5.0,4.0,0.0,0.0,0.2727,0.1818,0.5455,0.7273,2.0,0.3636,0.0,0.0,0.0,0.0,2.0,1.0,0.8889,0.0909,23.0,0.1818,71.0,28.2727,3.48
Dorn28,9.875,29.0,0.9412,4.0,10.0,0.0392,0.0392,0.0784,0.098,0.3137,0.7843,2.0,0.2745,1.0,0.1176,0.0392,0.0784,0.6471,7.0,2.8837,0.0,106.0,0.1569,82.0,29.9608,3.32
Dorn280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn287,10.963,23.0,1.7255,4.0,19.0,0.0,0.0392,0.0392,0.0,0.6078,0.7647,1.0,0.1373,1.0,0.0196,0.0,0.0784,0.4118,3.0,2.0,0.0,121.0,0.1961,85.0,28.6667,3.38
Dorn288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn289,8.9412,29.0,1.451,4.0,18.0,0.0196,0.0196,0.0392,0.2157,0.5882,0.9412,2.0,0.1373,1.0,0.0588,0.0196,0.0392,0.3529,7.0,2.5957,0.0,173.0,0.0784,175.0,42.6471,2.45
Dorn29,10.15,20.0,1.4314,7.0,10.0,0.0,0.0196,0.0392,0.1569,0.3137,0.6667,2.0,0.3725,0.0,0.0,0.0,0.1176,1.098,5.0,3.025,0.0,115.0,0.2157,80.0,28.7843,3.46
Dorn290,15.0,31.0,1.7273,3.0,5.0,0.0,0.0,0.0909,0.0,0.7273,0.7273,3.0,0.9091,0.0,0.0,0.0,0.0,1.1818,2.0,1.0,0.2727,46.0,0.0,70.0,38.2727,3.78
Dorn291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn293,14.3478,32.0,0.72,6.0,5.0,0.0,0.0,0.0,0.0,0.28,0.2,2.0,0.36,0.0,0.0,0.0,0.0,0.54,0.0,0.3077,0.48,81.0,0.22,78.0,33.12,3.73
Dorn294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn299,11.25,21.0,0.451,4.0,4.0,0.0,0.0,0.0,0.1961,0.0,0.0588,3.0,0.1765,1.0,0.0,0.0,0.0,0.6667,2.0,1.2041,0.5686,38.0,0.0392,68.0,21.2941,3.08
Dorn3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn301,9.8929,28.0,1.4839,6.0,7.0,0.0,0.0645,0.1935,0.2581,0.2258,0.7419,1.0,0.2581,0.0,0.0,0.0,0.129,1.129,7.0,4.0,0.0,43.0,0.1935,87.0,30.5806,3.48
Dorn302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn303,9.087,29.0,1.129,8.0,3.0,0.0968,0.0323,0.0645,0.0,0.6129,0.5484,3.0,0.5161,1.0,0.0968,0.0323,0.0645,0.9677,5.0,1.88,0.0968,50.0,0.1935,77.0,24.5806,3.52
Dorn304,13.46,38.0,1.6667,7.0,7.0,0.0,0.0,0.1176,0.1373,0.5098,0.902,3.0,0.2353,1.0,0.0196,0.0,0.0196,0.7843,4.0,2.0,0.0,128.0,0.3529,148.0,34.1961,2.81
Dorn305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn306,9.75,29.0,0.9608,4.0,11.0,0.0196,0.0392,0.0784,0.0588,0.3333,0.7451,2.0,0.2745,1.0,0.1373,0.0392,0.0588,0.6667,8.0,4.4286,0.0,118.0,0.1765,115.0,35.0196,3.02
Dorn307,16.2308,32.0,1.2581,3.0,9.0,0.0,0.0,0.129,0.2581,0.2581,0.7097,2.0,0.2581,0.0,0.0,0.0,0.129,1.0968,4.0,2.1923,0.0,127.0,0.1613,79.0,37.8387,3.17
Dorn308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn312,10.5556,21.0,1.3636,4.0,3.0,0.0,0.0,0.0909,0.0,0.3636,0.7273,3.0,0.5455,0.0,0.0,0.0,0.0,1.1818,2.0,0.7778,0.2727,32.0,0.1818,58.0,24.7273,4.19
Dorn313,8.5333,21.0,3.6364,6.0,6.0,0.0,0.0,0.0,0.0,2.9091,0.0,1.0,0.7273,0.0,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,35.0,0.0909,60.0,31.7273,4.14
Dorn314,11.3913,37.0,1.0968,7.0,3.0,0.0968,0.0323,0.0645,0.0,0.5806,0.5484,3.0,0.5161,1.0,0.0968,0.0323,0.0645,0.9677,5.0,1.88,0.0968,53.0,0.1935,90.0,25.9355,3.5
