id,avg_identifier_length,max_identifier_length,avg_identifier,max_identifier,max_single_identifier,avg_arithmetic,avg_comparison,avg_assignment,avg_comma,avg_dot,avg_bracket,max_keyword,avg_keyword,max_number,avg_number,avg_loop,avg_if,avg_space,max_indentation,avg_indentation,avg_comment,max_single_char,avg_blank,max_line_length,avg_line_length,score
Scalabrino130,12.0857,44,2.6389,6,10,0.0,0.0,0.2222,0.5,1.0,1.4444,2,0.1389,1,0.1667,0.0,0.0,2.7222,3,1.5143,0.0278,162,0.0278,109,56.5833,3.22
Scalabrino131,12.0,56,2.7097,7,10,0.0,0.0,0.1935,0.4516,1.0,1.4839,2,0.1935,1,0.129,0.0,0.0,2.8065,2,1.3548,0.0323,145,0.0,112,60.4194,3.33
Scalabrino132,14.75,33,1.75,10,3,0.0,0.0357,0.0714,0.1429,0.3571,0.6786,2,0.6071,0,0.0,0.0,0.0714,2.7857,4,2.2917,0.0,92,0.1429,152,40.5714,2.89
Scalabrino133,10.6429,64,2.0,4,5,0.0,0.0,0.3,0.0,0.5,0.9,2,0.3,0,0.0,0.0,0.0,1.5,2,1.6,0.0,22,0.0,84,28.9,4.56
Scalabrino134,9.0541,57,2.2,8,11,0.0,0.0,0.2286,0.0857,0.8,1.1143,3,0.2,1,0.0,0.0,0.0,1.3714,3,1.9118,0.2,85,0.0286,125,49.8857,3.78
Scalabrino135,10.5676,33,3.6757,7,24,0.0,0.0,0.2162,0.4054,1.8649,1.8108,3,0.8108,2,0.2162,0.0,0.0,3.7838,4,1.9412,0.0,203,0.0811,111,64.6486,2.67
Scalabrino136,8.6,19,2.5938,6,7,0.125,0.0,0.3125,0.2812,1.0312,1.1875,3,0.3438,2,0.1875,0.0,0.0,2.0625,3,1.8148,0.0938,122,0.1562,140,49.4688,3.67
Scalabrino137,9.5714,26,2.0588,6,6,0.0294,0.0294,0.2647,0.0588,0.6471,1.1176,3,0.4412,1,0.0,0.0294,0.0588,1.7353,5,2.8788,0.0294,87,0.0294,231,46.6765,3.0
Scalabrino138,8.9167,29,2.4211,6,12,0.0,0.0,0.5,0.3158,0.8421,0.9474,3,0.3421,2,0.1053,0.0,0.0,2.1053,3,1.9697,0.0263,102,0.1316,139,41.2105,3.78
Scalabrino139,21.9355,30,2.8095,7,8,0.0,0.0,0.381,0.3333,0.8095,0.9524,2,0.7619,0,0.0,0.0,0.0,3.2381,2,1.8235,0.0,183,0.1905,139,67.6667,4.11
Scalabrino14,10.2857,29,2.0714,6,11,0.5714,0.1786,0.25,0.0,0.4643,1.1429,3,0.7143,2,0.2143,0.0714,0.1786,2.9286,10,4.8214,0.0,126,0.0,125,55.9643,3.56
Scalabrino140,14.2653,47,3.7,9,23,0.25,0.0,0.525,0.95,0.775,1.85,2,0.3,1,0.05,0.0,0.125,4.275,4,2.175,0.0,240,0.0,140,66.125,2.44
Scalabrino141,5.2,8,1.1667,3,5,0.25,0.1667,0.4167,0.0,0.1667,0.6667,2,0.6667,1,0.1667,0.0,0.1667,2.4167,3,1.9167,0.0,11,0.0,38,23.0,4.33
Scalabrino142,12.2439,57,3.087,6,5,0.0,0.0,0.3043,0.4348,1.0435,1.2609,2,0.3043,1,0.2174,0.0,0.0,2.5217,4,2.1818,0.0,111,0.0435,139,54.0435,3.11
Scalabrino143,16.9286,55,1.6667,4,2,0.0,0.0,0.0833,0.5,0.0833,0.3333,1,0.25,0,0.0,0.0,0.0,1.25,4,2.75,0.0,33,0.0,135,42.5,3.33
Scalabrino144,9.7857,21,3.5833,7,9,0.4167,0.0,0.0,0.25,2.0,1.4167,2,0.1667,0,0.0,0.0,0.0,3.1667,9,2.3333,0.0,290,0.0,109,75.75,4.89
Scalabrino145,11.9,25,1.5263,6,3,0.0,0.0,0.2632,0.0526,0.4737,0.9474,2,0.3684,0,0.0,0.0,0.0,1.6842,5,2.1667,0.0,57,0.0526,118,38.4737,3.89
Scalabrino146,17.2128,30,2.275,7,19,0.0,0.075,0.0,0.075,1.125,1.325,2,0.1,0,0.0,0.0,0.05,1.175,6,2.6364,0.0,169,0.175,120,46.175,2.78
Scalabrino147,14.0952,40,1.1875,5,7,0.0,0.125,0.0312,0.125,0.4062,0.8125,2,0.3125,1,0.0312,0.0,0.1562,2.5625,7,2.6333,0.0625,117,0.0625,127,42.625,3.44
Scalabrino148,20.1765,40,2.1818,5,5,0.0,0.0,0.0909,0.3636,0.6364,1.1818,2,0.3636,0,0.0,0.0,0.0,1.0,4,2.8182,0.0,73,0.0,152,63.0909,3.0
Scalabrino149,12.3953,23,2.5,7,23,0.0,0.0,0.119,0.7381,0.2143,0.9048,2,0.1667,0,0.0,0.0238,0.0238,2.9048,4,3.1905,0.2381,186,0.0,102,61.5714,2.89
Scalabrino15,10.5,26,1.7436,5,11,0.1795,0.0513,0.1795,0.1282,0.4359,1.0,2,0.5385,1,0.0769,0.0256,0.2308,1.8462,8,4.9118,0.0,89,0.1282,121,39.4103,2.67
Scalabrino150,7.1667,11,0.5455,2,2,0.0,0.0909,0.0,0.0,0.0909,0.7273,2,0.5455,0,0.0,0.0,0.0909,1.1818,3,1.8182,0.0,13,0.0,36,17.6364,4.78
Scalabrino151,8.7333,18,0.9333,4,5,0.0,0.1333,0.1,0.0,0.5667,0.5667,4,0.6667,1,0.0667,0.0,0.1333,1.1667,4,2.375,0.2,59,0.2,102,33.6333,4.56
Scalabrino152,11.8529,23,1.561,8,12,0.0732,0.0244,0.1463,0.0488,0.5366,0.8293,3,0.7317,0,0.0,0.0244,0.0488,1.5366,5,3.3947,0.0244,143,0.0732,199,42.2439,4.11
Scalabrino153,5.5,15,2.4091,6,18,0.5455,0.0,0.1818,0.5909,0.8182,0.2727,1,0.1818,1,0.2727,0.0,0.0,1.8182,5,3.3636,0.0,25,0.0,47,26.7727,4.33
Scalabrino154,9.9615,23,1.5789,5,9,0.0,0.1053,0.1579,0.0526,0.5789,1.2895,2,0.3947,0,0.0,0.0,0.1579,1.4474,8,4.0,0.1842,89,0.0,78,43.7368,3.0
Scalabrino155,9.5714,23,1.619,5,7,0.0,0.1429,0.1429,0.0476,0.5238,1.2143,2,0.4524,0,0.0,0.0238,0.2143,1.5714,9,4.1463,0.119,108,0.0238,82,42.9048,2.89
Scalabrino156,17.7647,25,0.76,2,2,0.0,0.0,0.04,0.76,0.0,0.68,1,0.04,0,0.0,0.0,0.0,0.28,3,2.6667,0.0,50,0.04,40,26.92,3.22
Scalabrino157,11.9412,34,1.2857,5,5,0.0,0.0714,0.0714,0.0,0.5357,1.0714,2,0.3214,0,0.0,0.0,0.25,1.0,7,3.3704,0.0,63,0.0357,77,34.8214,2.56
Scalabrino158,15.6667,30,1.3947,4,6,0.0,0.0,0.0789,0.3158,0.2368,1.0,2,0.2895,0,0.0,0.0,0.0,0.6053,5,2.4667,0.0789,107,0.2105,79,35.8158,2.67
Scalabrino159,13.7368,34,2.4,6,3,0.0,0.0,0.3,0.5,0.3,1.1,3,0.6,1,0.1,0.0,0.0,2.1,2,1.5,0.0,53,0.2,128,58.4,3.67
Scalabrino16,11.3636,20,3.0625,5,14,0.0,0.0,0.0625,0.0,0.9375,1.0,2,0.25,0,0.0,0.0,0.0,2.1875,2,1.8125,0.0,29,0.0,62,38.0,4.44
Scalabrino160,17.3,65,1.0,2,2,0.1,0.0,0.0,0.0,0.1,0.9,2,0.6,1,0.1,0.0,0.0,1.2,3,1.8,0.0,27,0.0,83,35.8,4.33
Scalabrino161,14.2174,51,1.2759,5,3,0.0,0.0,0.2759,0.1034,0.1724,0.7241,3,0.4138,0,0.0,0.0345,0.069,1.5172,5,3.1724,0.0345,131,0.0,114,51.1724,3.56
Scalabrino162,10.8,26,4.6061,8,17,0.0,0.0,0.0909,0.6364,2.0606,1.6061,2,0.0606,0,0.0,0.0,0.0,3.0,2,1.8519,0.0,202,0.1818,122,69.1515,2.67
Scalabrino163,10.2222,44,3.25,7,6,0.0,0.05,0.35,0.1,1.1,1.15,2,0.25,0,0.0,0.0,0.0,2.5,2,1.7778,0.05,93,0.1,101,48.8,2.89
Scalabrino164,11.0,37,0.8571,5,4,0.0,0.0357,0.0357,0.0,0.25,0.6429,2,0.5357,0,0.0,0.0,0.1429,1.3929,6,2.4643,0.25,56,0.0,83,29.5714,4.22
Scalabrino165,11.75,21,0.7273,2,2,0.0,0.0,0.0,0.0909,0.2727,0.6364,2,0.1818,1,0.0,0.0,0.0,0.4545,8,3.4545,0.0,24,0.0,103,33.8182,4.33
Scalabrino166,8.087,19,4.4706,7,10,0.0,0.0,0.4118,0.9412,1.7059,1.7647,2,0.8235,3,0.2941,0.0,0.0,4.5294,2,1.7333,0.0,109,0.1176,90,61.2353,3.67
Scalabrino167,9.3514,20,3.1,9,11,0.0,0.0,0.2,0.5333,1.3,1.5333,2,0.3,4,0.2333,0.0,0.0,2.7333,4,2.0909,0.0,127,0.2667,148,45.4667,2.78
Scalabrino168,7.6154,16,1.4167,3,4,0.0,0.0,0.1667,0.0833,0.5,0.8333,2,0.1667,1,0.1667,0.0,0.0,1.0833,2,1.5,0.0833,18,0.1667,47,22.6667,4.56
Scalabrino169,12.1429,41,0.9091,4,5,0.0,0.1818,0.0455,0.0,0.2273,0.8636,2,0.7727,0,0.0,0.0,0.2727,2.3182,4,2.1818,0.0,51,0.0,106,28.6818,4.22
Scalabrino17,10.4444,20,1.85,6,15,0.0,0.0,0.15,0.4,0.375,1.3,2,0.05,1,0.275,0.0,0.0,2.05,2,1.8788,0.25,138,0.175,119,56.65,3.67
Scalabrino170,14.3929,23,1.5278,5,5,0.0,0.0278,0.1111,0.3611,0.4722,0.6389,1,0.2222,0,0.0,0.0,0.0278,1.4722,4,2.4667,0.1389,96,0.1667,112,45.3333,3.11
Scalabrino171,19.7778,27,3.2,6,7,0.0,0.0,0.0,1.2,2.1,0.8,2,1.4,0,0.0,0.0,0.0,2.8,2,1.625,0.0,99,0.2,163,100.1,3.89
Scalabrino172,6.2222,10,1.1842,5,4,0.0263,0.0,0.1053,0.2368,0.2105,0.5789,2,0.3947,1,0.0263,0.0,0.1053,1.4474,5,1.7941,0.2632,48,0.1053,108,32.4474,3.67
Scalabrino173,13.7308,39,1.1667,4,6,0.0,0.0,0.0556,0.0833,0.2222,0.8056,4,0.6111,1,0.0,0.0,0.1111,2.8889,5,2.8571,0.0,78,0.0278,70,33.4722,2.78
Scalabrino174,14.8182,31,1.2121,6,7,0.0,0.0,0.0,0.1818,0.1818,0.5758,2,0.3939,0,0.0,0.0,0.0,1.3939,24,5.5517,0.0,110,0.1212,125,45.6061,3.44
Scalabrino175,9.3571,64,1.4211,7,11,0.0,0.0,0.1579,0.0526,0.4737,0.7895,2,0.2105,1,0.0263,0.0,0.0,1.2632,3,1.9167,0.3158,54,0.0526,90,42.0526,4.0
Scalabrino176,11.6571,26,2.1481,5,19,0.0,0.0,0.0741,0.1481,1.0,1.037,3,1.0,3,0.0,0.0,0.0,2.2963,2,1.8519,0.0,135,0.0,85,55.1852,3.56
Scalabrino177,11.6944,36,3.075,4,24,0.0,0.0,0.075,0.425,1.425,2.0,3,0.375,3,0.725,0.0,0.0,2.5,4,1.95,0.0,191,0.0,86,56.525,2.89
Scalabrino178,13.931,63,1.9524,6,4,0.0,0.0,0.1905,0.0952,0.6667,0.7619,3,0.381,1,0.0476,0.0,0.0,1.5714,4,2.4,0.0,78,0.0476,115,45.1429,3.22
Scalabrino179,11.6,61,2.1739,7,13,0.0,0.0,0.2174,0.087,0.8696,1.2174,2,0.1739,1,0.0435,0.0,0.0,1.2609,2,1.7826,0.1304,81,0.0,156,44.8261,3.22
Scalabrino18,11.3636,19,2.6071,4,21,0.0,0.0,0.0,1.3929,0.5357,1.6071,1,0.8214,2,0.0,0.0,0.0,5.1429,2,1.7778,0.1071,160,0.0357,116,73.3929,4.0
Scalabrino180,17.3256,42,2.9512,7,18,0.0,0.0,0.1463,0.3171,1.2439,1.8049,2,0.2683,1,0.0732,0.0244,0.0,1.9756,4,2.0976,0.0,256,0.0,128,64.8049,2.33
Scalabrino181,19.8276,42,2.4571,6,13,0.0,0.0286,0.2286,0.3143,0.7714,1.2,2,0.4,1,0.0286,0.0,0.0571,2.1143,3,2.2571,0.0286,193,0.0,125,64.5143,2.56
Scalabrino182,19.6667,30,1.6316,5,4,0.0,0.0,0.0526,0.1053,0.7368,1.3684,1,0.2105,0,0.0,0.0,0.0526,0.7895,7,3.2105,0.0,131,0.0,122,53.7368,3.33
Scalabrino183,14.2857,27,1.4062,4,5,0.0625,0.0625,0.0938,0.0938,0.5312,1.0312,2,0.4688,0,0.0,0.0,0.1562,1.5938,8,3.2667,0.0,165,0.0625,110,45.75,3.56
Scalabrino184,18.6154,44,1.1667,4,5,0.0,0.0,0.0556,0.0,0.5,1.2222,2,0.3889,0,0.0,0.0,0.1111,1.5556,4,2.0714,0.0556,51,0.2222,116,40.0,4.22
Scalabrino185,15.1429,56,1.0588,4,5,0.0,0.0,0.0,0.6471,0.4412,0.6471,2,0.2059,4,0.5,0.0,0.0,0.8824,4,2.7879,0.0,63,0.0294,79,32.7059,3.89
Scalabrino186,12.5556,56,1.5,5,8,0.0,0.0,0.1316,0.3947,0.5789,0.7895,2,0.1842,3,0.2632,0.0,0.0,1.0526,4,2.7273,0.0,116,0.1316,95,38.0789,3.56
Scalabrino187,25.5,74,0.4167,1,1,0.0,0.0,0.0,0.0,0.0,0.5,2,0.1667,0,0.0,0.0,0.0,0.25,2,1.5,0.0833,18,0.3333,94,21.5833,4.44
Scalabrino188,7.7143,21,2.1951,6,17,0.0,0.0,0.1707,0.0976,1.0976,1.122,2,0.1707,3,0.0244,0.0,0.0,1.0732,2,1.8485,0.122,104,0.1951,69,34.2927,3.89
Scalabrino189,12.1154,24,1.7222,3,10,0.0,0.0,0.2778,0.2222,0.6667,0.9444,2,0.1389,5,0.1389,0.0,0.0,1.3889,4,2.0312,0.0833,135,0.1111,119,41.4722,3.56
Scalabrino19,26.0,36,0.6154,1,1,0.0,0.0,0.0,0.0,0.0,0.7692,1,0.1538,1,0.0,0.0,0.0,0.1538,2,1.5385,0.2308,36,0.0,47,28.1538,4.0
Scalabrino190,12.5385,24,2.0,5,5,0.0,0.0,0.1111,0.0556,0.7222,0.7222,1,0.1667,0,0.0,0.0,0.0,1.6667,2,1.7692,0.0,86,0.2778,109,40.0556,3.78
Scalabrino191,14.7143,26,3.7273,6,9,0.0,0.0,0.0,0.6364,1.7273,1.6364,2,0.2727,0,0.0,0.0,0.0,2.4545,2,1.6364,0.0,45,0.0,100,60.9091,4.44
Scalabrino192,7.9677,17,2.9231,5,16,0.0,0.0,0.3333,0.2308,1.1538,1.4872,2,0.4872,1,0.0,0.0,0.0,2.1538,2,1.8857,0.0,113,0.1026,71,40.0513,3.11
Scalabrino193,15.6667,30,1.2353,7,5,0.0,0.0588,0.0,0.3529,0.1765,0.7647,1,0.3529,1,0.1176,0.0,0.1765,1.8235,6,3.2667,0.0,35,0.1176,143,39.0588,3.78
Scalabrino194,9.5806,20,4.5,11,5,0.0,0.0,0.5833,0.5833,0.5,1.0,2,0.5833,0,0.0,0.0,0.0,4.8333,3,1.8333,0.0,64,0.0,134,59.8333,3.11
Scalabrino195,11.1154,30,1.7059,7,7,0.0,0.0588,0.1471,0.1471,0.5588,0.9118,1,0.3235,0,0.0,0.0,0.1471,1.9412,7,2.9412,0.0,99,0.0,137,41.9412,3.33
Scalabrino196,22.6429,42,3.0,4,7,0.0,0.5455,0.2727,0.0,1.0909,1.2727,1,0.6364,0,0.0,0.0,0.0,2.7273,4,2.8182,0.0,124,0.0,127,85.9091,2.56
Scalabrino197,16.0741,32,1.5854,5,6,0.0,0.0244,0.0732,0.3659,0.2683,0.6341,3,0.3415,0,0.0,0.0488,0.0732,1.6098,7,3.9512,0.0244,194,0.0,127,48.0,3.0
Scalabrino198,14.1364,21,1.5806,6,9,0.0,0.0645,0.0968,0.2258,0.4516,0.871,1,0.3871,0,0.0,0.0,0.1935,1.7742,6,3.2581,0.0323,110,0.0,125,43.4839,3.0
Scalabrino199,9.4545,21,0.9091,4,1,0.0,0.0,0.0,0.0909,0.5455,1.0,2,0.1818,0,0.0,0.0,0.0,0.3636,8,3.6364,0.0,26,0.0,135,38.3636,3.67
Scalabrino2,11.0417,25,1.9,6,7,0.4667,0.0333,0.1,0.0333,0.2333,1.2667,2,0.6667,1,0.0667,0.0,0.1,2.6667,5,2.4,0.1333,98,0.0,125,45.0,3.56
Scalabrino20,9.4667,20,2.3214,5,17,0.0,0.0,0.0,0.8929,0.75,0.9286,1,0.1429,1,0.0,0.0,0.0,2.5357,2,1.7778,0.1071,102,0.0357,115,48.4643,3.89
Scalabrino200,5.2571,14,2.6341,5,16,0.0,0.0,0.1707,0.0,1.0,1.2195,2,0.0488,0,0.0,0.0,0.0,2.2439,2,1.8857,0.0,85,0.1463,39,23.7805,3.22
Scalabrino21,13.1429,19,1.9231,4,6,0.0,0.0,0.0,0.9231,0.4615,1.1538,1,0.6154,1,0.0,0.0,0.0,3.3846,2,1.5,0.2308,51,0.0769,127,63.7692,4.0
Scalabrino22,12.25,21,1.0909,6,6,0.0,0.0,0.0455,0.3636,0.2727,0.7727,2,0.8182,1,0.2273,0.0,0.0,2.1818,5,4.0909,0.2727,68,0.0,142,52.9091,4.56
Scalabrino23,15.2,59,0.8333,5,2,0.1667,0.0,0.1667,0.25,0.1667,0.5833,2,0.25,2,0.1667,0.0,0.0,1.4167,6,2.6364,0.0,50,0.0833,135,61.5833,3.22
Scalabrino24,11.9,42,1.4545,6,3,0.3636,0.0,0.4545,0.2727,0.0909,0.4545,2,1.0909,1,0.1818,0.0,0.0,3.4545,4,1.8,0.0,45,0.0909,161,60.7273,3.67
Scalabrino25,7.0,18,2.1304,3,16,0.0,0.0,0.0,0.6957,0.6957,0.8261,1,0.087,1,0.0,0.0,0.0,2.1739,2,1.7273,0.1304,75,0.0435,65,42.3043,4.22
Scalabrino26,11.6,25,3.0667,8,21,0.4667,0.0,0.4667,0.9333,0.7,0.5333,2,0.0667,0,0.0,0.0,0.0,3.9,2,1.8333,0.0,137,0.2,120,57.3,3.22
Scalabrino27,10.0,38,1.3684,6,8,0.0,0.1053,0.1053,0.0526,0.4737,0.7895,2,0.3684,0,0.0,0.0526,0.1579,1.7105,4,2.9118,0.1579,93,0.1053,118,45.4737,3.78
Scalabrino28,14.075,30,2.3824,10,7,0.0,0.0882,0.2059,0.1765,0.9706,0.7353,2,0.3235,1,0.0,0.0,0.0882,2.1176,5,2.5667,0.0,148,0.1176,175,50.4118,2.33
Scalabrino29,11.1053,23,1.8095,12,6,0.0476,0.0,0.0,0.0476,0.8571,0.8571,3,0.5714,0,0.0,0.0,0.1429,2.0952,7,3.1053,0.1429,62,0.0952,179,50.7143,3.67
Scalabrino3,14.8621,22,2.7273,4,23,0.0,0.0,0.6364,0.0303,1.303,0.7273,2,0.7273,0,0.0,0.0,0.0,1.4545,2,1.6667,0.2424,168,0.0,73,53.8182,3.56
Scalabrino30,14.4286,26,1.76,6,12,0.0,0.04,0.12,0.08,0.68,1.16,3,0.36,0,0.0,0.0,0.24,2.08,9,3.68,0.04,73,0.0,117,47.6,3.44
Scalabrino31,9.8286,25,2.5862,7,8,0.0345,0.0345,0.3103,0.3793,0.6897,1.069,3,0.4483,0,0.0,0.0345,0.1034,2.4828,3,2.069,0.2069,107,0.0,136,61.1724,3.22
Scalabrino32,13.6154,29,1.0476,7,5,0.0952,0.0476,0.0,0.0476,0.2381,0.619,3,0.5238,0,0.0,0.0,0.1429,1.8571,3,1.5714,0.4762,39,0.0,124,43.7143,4.33
Scalabrino33,12.3846,25,1.5862,8,6,0.0,0.0,0.069,0.2759,0.3103,0.7241,2,0.4828,0,0.0,0.0,0.069,1.8966,4,2.4231,0.1034,67,0.1034,119,36.2414,4.0
Scalabrino34,10.6875,24,2.0714,7,7,0.1429,0.2857,0.3095,0.119,0.5714,0.881,2,0.4286,1,0.1905,0.0238,0.119,2.6667,6,3.7805,0.0714,117,0.0238,131,48.619,2.56
Scalabrino35,10.0769,27,2.0,5,9,0.0,0.0,0.125,0.5625,0.75,0.9375,3,0.375,2,0.0625,0.0,0.0,1.9375,2,1.7143,0.0,73,0.125,100,57.75,4.22
Scalabrino36,8.6154,16,3.3333,13,11,0.0,0.6667,0.0,0.0,1.1667,2.4167,2,0.6667,0,0.0,0.0,0.1667,5.0833,3,2.0909,0.0,58,0.0833,204,55.0,2.22
Scalabrino37,7.7222,16,1.619,7,4,0.381,0.0952,0.0952,0.0476,0.4286,0.9524,3,0.619,0,0.0,0.0,0.0476,2.2857,7,3.7143,0.0,61,0.0,136,41.6667,3.78
Scalabrino38,14.2105,23,2.1429,4,12,0.0,0.0,0.0,0.4762,1.0,0.619,3,0.619,0,0.0,0.0,0.0,0.7619,2,1.5,0.3333,91,0.0476,76,44.4286,4.22
Scalabrino39,6.5,9,0.4,2,4,0.0,0.05,0.0,0.0,0.05,0.5,2,0.6,0,0.0,0.0,0.15,0.9,3,1.6,0.35,19,0.0,68,22.6,4.78
Scalabrino4,17.7,27,0.4583,3,2,0.0,0.0,0.0,0.5,0.0,0.125,1,0.0833,0,0.0,0.0,0.0,0.5833,3,2.2273,0.4167,16,0.0833,60,24.0833,4.33
Scalabrino40,7.0588,15,1.15,6,5,0.05,0.125,0.225,0.05,0.15,0.825,2,0.625,2,0.05,0.05,0.175,1.75,6,2.5,0.175,47,0.0,64,28.575,4.22
Scalabrino41,9.0,22,1.5,6,5,0.0952,0.1429,0.4286,0.1429,0.2143,0.5238,2,0.4762,1,0.0952,0.0476,0.0952,2.0952,6,2.7317,0.2381,77,0.0238,79,38.881,4.11
Scalabrino42,5.1111,8,0.6765,4,5,0.0,0.1176,0.0294,0.0,0.2647,0.5,2,0.6176,0,0.0,0.0,0.1765,1.0882,3,1.7941,0.3235,28,0.0,76,27.7059,4.67
Scalabrino43,16.9565,26,1.9706,5,13,0.0,0.2059,0.0,0.1765,0.4118,1.2647,2,0.5,0,0.0,0.0,0.2941,1.9706,7,3.6176,0.0,164,0.0,80,50.0588,2.89
Scalabrino44,7.25,15,1.1282,6,5,0.0256,0.0256,0.1538,0.0256,0.2564,0.5385,2,0.2564,1,0.0256,0.0513,0.0513,0.9744,5,2.2059,0.4103,38,0.1282,77,32.1026,4.0
Scalabrino45,11.5882,17,3.05,5,14,0.0,0.05,0.05,0.0,1.1,1.35,2,0.8,0,0.0,0.0,0.05,1.15,3,2.3,0.15,97,0.0,78,49.85,4.33
Scalabrino46,7.9394,24,2.0,8,4,0.0345,0.069,0.4828,0.0,0.4483,0.8966,2,0.4138,1,0.1379,0.069,0.069,2.1034,5,2.4074,0.0345,78,0.069,67,31.6897,3.33
Scalabrino47,12.3,22,1.5652,5,9,0.0,0.0435,0.0435,0.2609,0.4783,1.0,2,0.3478,0,0.0,0.0,0.1304,1.4783,6,3.6957,0.087,84,0.0,76,39.8261,3.67
Scalabrino48,6.619,14,1.2222,4,7,0.0833,0.1111,0.3333,0.0278,0.1389,0.7222,2,0.3889,0,0.0,0.0278,0.1667,1.9167,7,4.0286,0.0833,61,0.0278,61,33.3333,4.11
Scalabrino49,10.2414,23,1.8,5,5,0.0,0.08,0.12,0.28,0.52,0.84,2,0.56,1,0.04,0.0,0.12,1.64,7,3.0,0.0,62,0.0,78,38.88,2.78
Scalabrino5,16.4762,30,1.4815,4,7,0.0,0.0,0.0741,0.4444,0.6667,0.3704,2,0.2593,2,0.0,0.0,0.0,0.5185,5,2.9231,0.1481,74,0.037,78,42.037,4.0
Scalabrino50,11.5,33,1.4194,5,5,0.0645,0.129,0.4194,0.0,0.1613,0.9032,2,0.3871,1,0.129,0.0645,0.129,1.871,9,4.8621,0.0323,69,0.0645,76,40.129,3.11
Scalabrino51,9.6667,18,1.7419,5,10,0.0323,0.129,0.0968,0.0645,0.6452,0.9355,3,0.2903,1,0.0323,0.0323,0.0968,1.1613,7,3.4516,0.3548,67,0.0,80,46.4839,3.44
Scalabrino52,11.7143,23,3.0,15,3,0.0,0.0,0.0,0.4167,0.0833,1.25,3,0.6667,0,0.0,0.25,0.0,2.5833,4,2.5833,0.1667,50,0.0,193,65.25,4.0
Scalabrino53,14.5455,45,0.7692,3,2,0.0,0.0,0.0,0.0,0.1538,0.6154,3,0.3846,0,0.0,0.0,0.0,0.8462,4,1.7692,0.3077,29,0.0,97,35.0769,4.22
Scalabrino54,8.5926,22,2.8462,7,10,0.0385,0.0769,0.3846,0.0769,0.5,1.3077,3,0.8462,1,0.0385,0.0385,0.1923,3.0,5,2.7308,0.0385,107,0.0,91,46.6538,4.11
Scalabrino55,15.3846,27,1.0714,6,2,0.0,0.0,0.0,0.5,0.0714,0.2857,2,0.2857,0,0.0,0.0,0.0,0.5714,4,2.8462,0.0714,26,0.0714,101,34.5714,4.22
Scalabrino56,10.0,27,2.3429,6,14,0.1143,0.0571,0.3714,0.4,0.4571,1.2,2,0.2571,2,0.4857,0.0571,0.0,3.3429,3,2.0,0.1714,131,0.0571,125,46.1429,3.33
Scalabrino57,14.7308,52,2.3846,6,10,0.0,0.0,0.1923,0.4231,0.9231,1.0769,2,0.3846,1,0.0,0.0,0.0,1.8846,2,1.625,0.2692,138,0.0769,109,60.8846,3.56
Scalabrino58,8.6774,24,2.9487,8,18,0.2564,0.0513,0.2308,0.3333,1.1538,1.1795,3,0.5385,3,0.5385,0.0256,0.0256,3.6667,4,2.7812,0.0,406,0.1795,122,58.359,3.56
Scalabrino59,17.2222,49,5.3077,6,12,0.0,0.0,0.0,3.0,0.8462,3.5385,3,1.9231,0,0.0,0.0,0.0,11.5385,2,1.7692,0.0,161,0.0,127,114.5385,3.78
Scalabrino6,4.5,7,0.3333,2,3,0.0,0.1111,0.1111,0.0,0.0,0.3333,3,0.4444,0,0.0,0.0,0.1111,1.0556,2,1.1875,0.2778,14,0.1111,50,15.3333,4.56
Scalabrino60,4.5714,7,2.1667,7,6,0.0,0.5,0.0833,0.0,0.5833,0.9167,3,1.25,0,0.0,0.0,0.4167,3.8333,2,1.6667,0.0,35,0.25,101,34.0833,3.89
Scalabrino61,6.8462,21,1.7,6,11,0.0,0.125,0.1,0.05,0.625,1.075,2,0.375,0,0.0,0.0,0.225,1.35,6,3.6571,0.0,67,0.125,79,31.25,3.89
Scalabrino62,9.875,18,1.8095,12,8,0.0,0.0952,0.1905,0.1429,0.5238,0.9048,3,0.4286,0,0.0,0.0952,0.0,1.619,3,1.9048,0.4286,48,0.0,142,45.2857,3.33
Scalabrino63,13.5455,19,2.0714,3,18,0.0,0.0,0.0,0.0,1.9286,1.6429,2,0.7857,0,0.0,0.0,0.0,0.3571,4,3.3571,0.0,54,0.0,80,53.5714,4.0
Scalabrino64,10.9091,23,1.9333,4,14,0.0,0.0667,0.0667,0.0,1.4,1.5333,1,0.6667,0,0.0,0.0,0.0667,0.8,5,2.8,0.0667,44,0.0,88,48.3333,3.89
Scalabrino65,14.75,31,1.0,5,3,0.0,0.1,0.0,0.1,0.2,0.7,1,0.3,0,0.0,0.0,0.1,1.0,3,2.0,0.2,23,0.2,88,32.3,4.56
Scalabrino66,12.2,21,1.4324,9,6,0.0,0.027,0.1081,0.0811,0.5135,0.7027,2,0.1892,0,0.0,0.027,0.0541,1.0811,6,2.7576,0.2703,121,0.1081,146,48.1892,3.44
Scalabrino67,13.7778,32,0.9375,4,6,0.0,0.0,0.0,0.25,0.3125,0.5,2,0.25,0,0.0,0.0,0.0,0.4375,5,2.9375,0.4375,33,0.0,104,38.0625,4.67
Scalabrino68,8.9714,27,3.0238,10,28,0.0,0.0714,0.1667,0.0714,1.3333,1.9048,6,0.2857,1,0.119,0.0,0.0238,2.3333,3,1.9474,0.0476,194,0.0952,276,61.381,2.89
